bioguide_id,name,gender,type,state,district,party,start,end,days_in_office,subjects_top_term,by_subj_bills_sponsored,by_subj_pass_rate
S001190,Bradley Schneider,M,rep,IL,10,Democrat,2017-01-03,2019-01-03,730,Taxation,2.0,0.0
S001190,Bradley Schneider,M,rep,IL,10,Democrat,2017-01-03,2019-01-03,730,none provided,2.0,0.0
O000171,Tom O’Halleran,M,rep,AZ,1,Democrat,2017-01-03,2019-01-03,730,Armed forces and national security,3.0,0.0
O000171,Tom O’Halleran,M,rep,AZ,1,Democrat,2017-01-03,2019-01-03,730,Congress,4.0,0.0
O000171,Tom O’Halleran,M,rep,AZ,1,Democrat,2017-01-03,2019-01-03,730,Education,2.0,0.0
O000171,Tom O’Halleran,M,rep,AZ,1,Democrat,2017-01-03,2019-01-03,730,Government operations and politics,1.0,0.0
O000171,Tom O’Halleran,M,rep,AZ,1,Democrat,2017-01-03,2019-01-03,730,Health,2.0,0.0
O000171,Tom O’Halleran,M,rep,AZ,1,Democrat,2017-01-03,2019-01-03,730,Native Americans,6.0,0.0
O000171,Tom O’Halleran,M,rep,AZ,1,Democrat,2017-01-03,2019-01-03,730,Public lands and natural resources,3.0,0.0
B001302,Andy Biggs,M,rep,AZ,5,Republican,2017-01-03,2019-01-03,730,Agriculture and food,1.0,0.0
B001302,Andy Biggs,M,rep,AZ,5,Republican,2017-01-03,2019-01-03,730,Armed forces and national security,1.0,0.0
B001302,Andy Biggs,M,rep,AZ,5,Republican,2017-01-03,2019-01-03,730,"Arts, culture, religion",1.0,0.0
B001302,Andy Biggs,M,rep,AZ,5,Republican,2017-01-03,2019-01-03,730,Congress,1.0,0.0
B001302,Andy Biggs,M,rep,AZ,5,Republican,2017-01-03,2019-01-03,730,Crime and law enforcement,2.0,0.0
B001302,Andy Biggs,M,rep,AZ,5,Republican,2017-01-03,2019-01-03,730,Economics and public finance,2.0,0.0
B001302,Andy Biggs,M,rep,AZ,5,Republican,2017-01-03,2019-01-03,730,Education,3.0,0.0
B001302,Andy Biggs,M,rep,AZ,5,Republican,2017-01-03,2019-01-03,730,Environmental protection,3.0,0.0
B001302,Andy Biggs,M,rep,AZ,5,Republican,2017-01-03,2019-01-03,730,Government operations and politics,2.0,0.0
B001302,Andy Biggs,M,rep,AZ,5,Republican,2017-01-03,2019-01-03,730,Health,5.0,0.0
B001302,Andy Biggs,M,rep,AZ,5,Republican,2017-01-03,2019-01-03,730,Housing and community development,2.0,0.0
B001302,Andy Biggs,M,rep,AZ,5,Republican,2017-01-03,2019-01-03,730,Immigration,2.0,0.0
B001302,Andy Biggs,M,rep,AZ,5,Republican,2017-01-03,2019-01-03,730,International affairs,1.0,0.0
B001302,Andy Biggs,M,rep,AZ,5,Republican,2017-01-03,2019-01-03,730,Law,2.0,0.0
B001302,Andy Biggs,M,rep,AZ,5,Republican,2017-01-03,2019-01-03,730,Public lands and natural resources,1.0,0.0
B001302,Andy Biggs,M,rep,AZ,5,Republican,2017-01-03,2019-01-03,730,Taxation,2.0,0.0
B001302,Andy Biggs,M,rep,AZ,5,Republican,2017-01-03,2019-01-03,730,Transportation and public works,1.0,0.0
K000389,Ro Khanna,M,rep,CA,17,Democrat,2017-01-03,2019-01-03,730,Armed forces and national security,2.0,0.5
K000389,Ro Khanna,M,rep,CA,17,Democrat,2017-01-03,2019-01-03,730,Congress,1.0,0.0
K000389,Ro Khanna,M,rep,CA,17,Democrat,2017-01-03,2019-01-03,730,Finance and financial sector,2.0,0.0
K000389,Ro Khanna,M,rep,CA,17,Democrat,2017-01-03,2019-01-03,730,Government operations and politics,1.0,1.0
K000389,Ro Khanna,M,rep,CA,17,Democrat,2017-01-03,2019-01-03,730,International affairs,4.0,0.0
K000389,Ro Khanna,M,rep,CA,17,Democrat,2017-01-03,2019-01-03,730,Labor and employment,2.0,0.0
K000389,Ro Khanna,M,rep,CA,17,Democrat,2017-01-03,2019-01-03,730,"Science, technology, communications",1.0,0.0
K000389,Ro Khanna,M,rep,CA,17,Democrat,2017-01-03,2019-01-03,730,Taxation,2.0,0.0
K000389,Ro Khanna,M,rep,CA,17,Democrat,2017-01-03,2019-01-03,730,none provided,2.0,0.0
P000613,Jimmy Panetta,M,rep,CA,20,Democrat,2017-01-03,2019-01-03,730,Agriculture and food,1.0,0.0
P000613,Jimmy Panetta,M,rep,CA,20,Democrat,2017-01-03,2019-01-03,730,Crime and law enforcement,2.0,0.0
P000613,Jimmy Panetta,M,rep,CA,20,Democrat,2017-01-03,2019-01-03,730,Education,1.0,0.0
P000613,Jimmy Panetta,M,rep,CA,20,Democrat,2017-01-03,2019-01-03,730,Finance and financial sector,1.0,0.0
P000613,Jimmy Panetta,M,rep,CA,20,Democrat,2017-01-03,2019-01-03,730,Health,2.0,0.0
P000613,Jimmy Panetta,M,rep,CA,20,Democrat,2017-01-03,2019-01-03,730,Housing and community development,1.0,0.0
P000613,Jimmy Panetta,M,rep,CA,20,Democrat,2017-01-03,2019-01-03,730,Immigration,1.0,0.0
P000613,Jimmy Panetta,M,rep,CA,20,Democrat,2017-01-03,2019-01-03,730,International affairs,1.0,0.0
P000613,Jimmy Panetta,M,rep,CA,20,Democrat,2017-01-03,2019-01-03,730,Public lands and natural resources,2.0,0.0
P000613,Jimmy Panetta,M,rep,CA,20,Democrat,2017-01-03,2019-01-03,730,"Science, technology, communications",1.0,0.0
C001112,Salud Carbajal,M,rep,CA,24,Democrat,2017-01-03,2019-01-03,730,Agriculture and food,1.0,0.0
C001112,Salud Carbajal,M,rep,CA,24,Democrat,2017-01-03,2019-01-03,730,Armed forces and national security,2.0,0.0
C001112,Salud Carbajal,M,rep,CA,24,Democrat,2017-01-03,2019-01-03,730,Crime and law enforcement,1.0,0.0
C001112,Salud Carbajal,M,rep,CA,24,Democrat,2017-01-03,2019-01-03,730,Education,1.0,0.0
C001112,Salud Carbajal,M,rep,CA,24,Democrat,2017-01-03,2019-01-03,730,Energy,1.0,0.0
C001112,Salud Carbajal,M,rep,CA,24,Democrat,2017-01-03,2019-01-03,730,Environmental protection,3.0,0.0
C001112,Salud Carbajal,M,rep,CA,24,Democrat,2017-01-03,2019-01-03,730,Finance and financial sector,1.0,0.0
C001112,Salud Carbajal,M,rep,CA,24,Democrat,2017-01-03,2019-01-03,730,Government operations and politics,1.0,0.0
C001112,Salud Carbajal,M,rep,CA,24,Democrat,2017-01-03,2019-01-03,730,Housing and community development,1.0,0.0
C001112,Salud Carbajal,M,rep,CA,24,Democrat,2017-01-03,2019-01-03,730,International affairs,1.0,0.0
C001112,Salud Carbajal,M,rep,CA,24,Democrat,2017-01-03,2019-01-03,730,Public lands and natural resources,2.0,0.0
C001112,Salud Carbajal,M,rep,CA,24,Democrat,2017-01-03,2019-01-03,730,Taxation,1.0,0.0
C001112,Salud Carbajal,M,rep,CA,24,Democrat,2017-01-03,2019-01-03,730,none provided,1.0,0.0
B001300,Nanette Barragán,F,rep,CA,44,Democrat,2017-01-03,2019-01-03,730,Education,1.0,0.0
B001300,Nanette Barragán,F,rep,CA,44,Democrat,2017-01-03,2019-01-03,730,Energy,1.0,0.0
B001300,Nanette Barragán,F,rep,CA,44,Democrat,2017-01-03,2019-01-03,730,Government operations and politics,3.0,0.0
B001300,Nanette Barragán,F,rep,CA,44,Democrat,2017-01-03,2019-01-03,730,Health,1.0,0.0
B001300,Nanette Barragán,F,rep,CA,44,Democrat,2017-01-03,2019-01-03,730,Housing and community development,1.0,0.0
B001300,Nanette Barragán,F,rep,CA,44,Democrat,2017-01-03,2019-01-03,730,Immigration,2.0,0.0
B001300,Nanette Barragán,F,rep,CA,44,Democrat,2017-01-03,2019-01-03,730,Public lands and natural resources,1.0,0.0
B001300,Nanette Barragán,F,rep,CA,44,Democrat,2017-01-03,2019-01-03,730,Taxation,1.0,0.0
B001300,Nanette Barragán,F,rep,CA,44,Democrat,2017-01-03,2019-01-03,730,Transportation and public works,2.0,0.0
C001110,J. Correa,M,rep,CA,46,Democrat,2017-01-03,2019-01-03,730,Armed forces and national security,6.0,0.0
C001110,J. Correa,M,rep,CA,46,Democrat,2017-01-03,2019-01-03,730,"Civil rights and liberties, minority issues",1.0,0.0
C001110,J. Correa,M,rep,CA,46,Democrat,2017-01-03,2019-01-03,730,Commerce,1.0,0.0
C001110,J. Correa,M,rep,CA,46,Democrat,2017-01-03,2019-01-03,730,Crime and law enforcement,1.0,0.0
C001110,J. Correa,M,rep,CA,46,Democrat,2017-01-03,2019-01-03,730,Education,2.0,0.0
C001110,J. Correa,M,rep,CA,46,Democrat,2017-01-03,2019-01-03,730,Emergency management,1.0,0.0
C001110,J. Correa,M,rep,CA,46,Democrat,2017-01-03,2019-01-03,730,Finance and financial sector,1.0,0.0
C001110,J. Correa,M,rep,CA,46,Democrat,2017-01-03,2019-01-03,730,Government operations and politics,3.0,0.3333333333333333
C001110,J. Correa,M,rep,CA,46,Democrat,2017-01-03,2019-01-03,730,Health,1.0,0.0
C001110,J. Correa,M,rep,CA,46,Democrat,2017-01-03,2019-01-03,730,Immigration,2.0,0.0
C001110,J. Correa,M,rep,CA,46,Democrat,2017-01-03,2019-01-03,730,"Science, technology, communications",1.0,0.0
C001110,J. Correa,M,rep,CA,46,Democrat,2017-01-03,2019-01-03,730,none provided,1.0,0.0
B001303,Lisa Blunt Rochester,F,rep,DE,0,Democrat,2017-01-03,2019-01-03,730,Commerce,1.0,0.0
B001303,Lisa Blunt Rochester,F,rep,DE,0,Democrat,2017-01-03,2019-01-03,730,Congress,1.0,0.0
B001303,Lisa Blunt Rochester,F,rep,DE,0,Democrat,2017-01-03,2019-01-03,730,Crime and law enforcement,1.0,0.0
B001303,Lisa Blunt Rochester,F,rep,DE,0,Democrat,2017-01-03,2019-01-03,730,Education,1.0,0.0
B001303,Lisa Blunt Rochester,F,rep,DE,0,Democrat,2017-01-03,2019-01-03,730,Foreign trade and international finance,1.0,0.0
B001303,Lisa Blunt Rochester,F,rep,DE,0,Democrat,2017-01-03,2019-01-03,730,Health,1.0,0.0
B001303,Lisa Blunt Rochester,F,rep,DE,0,Democrat,2017-01-03,2019-01-03,730,Public lands and natural resources,1.0,0.0
B001303,Lisa Blunt Rochester,F,rep,DE,0,Democrat,2017-01-03,2019-01-03,730,none provided,1.0,0.0
G000578,Matt Gaetz,M,rep,FL,1,Republican,2017-01-03,2019-01-03,730,Animals,1.0,0.0
G000578,Matt Gaetz,M,rep,FL,1,Republican,2017-01-03,2019-01-03,730,Armed forces and national security,2.0,0.0
G000578,Matt Gaetz,M,rep,FL,1,Republican,2017-01-03,2019-01-03,730,Crime and law enforcement,3.0,0.0
G000578,Matt Gaetz,M,rep,FL,1,Republican,2017-01-03,2019-01-03,730,Environmental protection,1.0,0.0
G000578,Matt Gaetz,M,rep,FL,1,Republican,2017-01-03,2019-01-03,730,Government operations and politics,1.0,0.0
G000578,Matt Gaetz,M,rep,FL,1,Republican,2017-01-03,2019-01-03,730,Health,1.0,0.0
G000578,Matt Gaetz,M,rep,FL,1,Republican,2017-01-03,2019-01-03,730,International affairs,1.0,0.0
G000578,Matt Gaetz,M,rep,FL,1,Republican,2017-01-03,2019-01-03,730,Law,1.0,0.0
G000578,Matt Gaetz,M,rep,FL,1,Republican,2017-01-03,2019-01-03,730,Public lands and natural resources,2.0,0.0
D000628,Neal Dunn,M,rep,FL,2,Republican,2017-01-03,2019-01-03,730,Agriculture and food,1.0,0.0
D000628,Neal Dunn,M,rep,FL,2,Republican,2017-01-03,2019-01-03,730,Armed forces and national security,5.0,0.0
D000628,Neal Dunn,M,rep,FL,2,Republican,2017-01-03,2019-01-03,730,Government operations and politics,1.0,0.0
D000628,Neal Dunn,M,rep,FL,2,Republican,2017-01-03,2019-01-03,730,Public lands and natural resources,3.0,0.0
D000628,Neal Dunn,M,rep,FL,2,Republican,2017-01-03,2019-01-03,730,"Science, technology, communications",2.0,0.0
D000628,Neal Dunn,M,rep,FL,2,Republican,2017-01-03,2019-01-03,730,Taxation,2.0,0.0
D000628,Neal Dunn,M,rep,FL,2,Republican,2017-01-03,2019-01-03,730,Transportation and public works,1.0,0.0
D000628,Neal Dunn,M,rep,FL,2,Republican,2017-01-03,2019-01-03,730,Water resources development,1.0,0.0
R000609,John Rutherford,M,rep,FL,4,Republican,2017-01-03,2019-01-03,730,Armed forces and national security,3.0,0.0
R000609,John Rutherford,M,rep,FL,4,Republican,2017-01-03,2019-01-03,730,Crime and law enforcement,3.0,0.0
R000609,John Rutherford,M,rep,FL,4,Republican,2017-01-03,2019-01-03,730,Emergency management,1.0,0.0
R000609,John Rutherford,M,rep,FL,4,Republican,2017-01-03,2019-01-03,730,Energy,1.0,0.0
R000609,John Rutherford,M,rep,FL,4,Republican,2017-01-03,2019-01-03,730,Government operations and politics,2.0,0.0
R000609,John Rutherford,M,rep,FL,4,Republican,2017-01-03,2019-01-03,730,Immigration,1.0,0.0
R000609,John Rutherford,M,rep,FL,4,Republican,2017-01-03,2019-01-03,730,Transportation and public works,1.0,0.0
L000586,Al Lawson,M,rep,FL,5,Democrat,2017-01-03,2019-01-03,730,Agriculture and food,4.0,0.0
L000586,Al Lawson,M,rep,FL,5,Democrat,2017-01-03,2019-01-03,730,Armed forces and national security,3.0,0.0
L000586,Al Lawson,M,rep,FL,5,Democrat,2017-01-03,2019-01-03,730,Commerce,3.0,0.0
L000586,Al Lawson,M,rep,FL,5,Democrat,2017-01-03,2019-01-03,730,Education,3.0,0.0
L000586,Al Lawson,M,rep,FL,5,Democrat,2017-01-03,2019-01-03,730,Government operations and politics,1.0,1.0
L000586,Al Lawson,M,rep,FL,5,Democrat,2017-01-03,2019-01-03,730,Public lands and natural resources,1.0,0.0
L000586,Al Lawson,M,rep,FL,5,Democrat,2017-01-03,2019-01-03,730,Social welfare,2.0,0.0
L000586,Al Lawson,M,rep,FL,5,Democrat,2017-01-03,2019-01-03,730,Taxation,1.0,0.0
L000586,Al Lawson,M,rep,FL,5,Democrat,2017-01-03,2019-01-03,730,Water resources development,1.0,0.0
M001202,Stephanie Murphy,F,rep,FL,7,Democrat,2017-01-03,2019-01-03,730,Armed forces and national security,4.0,0.0
M001202,Stephanie Murphy,F,rep,FL,7,Democrat,2017-01-03,2019-01-03,730,Commerce,3.0,0.0
M001202,Stephanie Murphy,F,rep,FL,7,Democrat,2017-01-03,2019-01-03,730,Congress,1.0,0.0
M001202,Stephanie Murphy,F,rep,FL,7,Democrat,2017-01-03,2019-01-03,730,Economics and public finance,1.0,0.0
M001202,Stephanie Murphy,F,rep,FL,7,Democrat,2017-01-03,2019-01-03,730,Education,1.0,0.0
M001202,Stephanie Murphy,F,rep,FL,7,Democrat,2017-01-03,2019-01-03,730,Government operations and politics,2.0,0.5
M001202,Stephanie Murphy,F,rep,FL,7,Democrat,2017-01-03,2019-01-03,730,Health,3.0,0.0
M001202,Stephanie Murphy,F,rep,FL,7,Democrat,2017-01-03,2019-01-03,730,International affairs,3.0,0.0
S001200,Darren Soto,M,rep,FL,9,Democrat,2017-01-03,2019-01-03,730,Agriculture and food,9.0,0.0
S001200,Darren Soto,M,rep,FL,9,Democrat,2017-01-03,2019-01-03,730,Crime and law enforcement,1.0,0.0
S001200,Darren Soto,M,rep,FL,9,Democrat,2017-01-03,2019-01-03,730,Education,2.0,0.0
S001200,Darren Soto,M,rep,FL,9,Democrat,2017-01-03,2019-01-03,730,Emergency management,1.0,0.0
S001200,Darren Soto,M,rep,FL,9,Democrat,2017-01-03,2019-01-03,730,Energy,2.0,0.0
S001200,Darren Soto,M,rep,FL,9,Democrat,2017-01-03,2019-01-03,730,Environmental protection,2.0,0.0
S001200,Darren Soto,M,rep,FL,9,Democrat,2017-01-03,2019-01-03,730,Finance and financial sector,2.0,0.0
S001200,Darren Soto,M,rep,FL,9,Democrat,2017-01-03,2019-01-03,730,Government operations and politics,2.0,0.5
S001200,Darren Soto,M,rep,FL,9,Democrat,2017-01-03,2019-01-03,730,Health,2.0,0.0
S001200,Darren Soto,M,rep,FL,9,Democrat,2017-01-03,2019-01-03,730,Immigration,1.0,0.0
S001200,Darren Soto,M,rep,FL,9,Democrat,2017-01-03,2019-01-03,730,Labor and employment,1.0,0.0
S001200,Darren Soto,M,rep,FL,9,Democrat,2017-01-03,2019-01-03,730,Public lands and natural resources,2.0,0.5
S001200,Darren Soto,M,rep,FL,9,Democrat,2017-01-03,2019-01-03,730,"Science, technology, communications",3.0,0.0
S001200,Darren Soto,M,rep,FL,9,Democrat,2017-01-03,2019-01-03,730,Sports and recreation,1.0,0.0
S001200,Darren Soto,M,rep,FL,9,Democrat,2017-01-03,2019-01-03,730,none provided,3.0,0.0
D000627,Val Demings,F,rep,FL,10,Democrat,2017-01-03,2019-01-03,730,Crime and law enforcement,2.0,0.0
D000627,Val Demings,F,rep,FL,10,Democrat,2017-01-03,2019-01-03,730,Emergency management,1.0,0.0
D000627,Val Demings,F,rep,FL,10,Democrat,2017-01-03,2019-01-03,730,Government operations and politics,3.0,0.0
D000627,Val Demings,F,rep,FL,10,Democrat,2017-01-03,2019-01-03,730,International affairs,1.0,0.0
D000627,Val Demings,F,rep,FL,10,Democrat,2017-01-03,2019-01-03,730,"Science, technology, communications",1.0,0.0
D000627,Val Demings,F,rep,FL,10,Democrat,2017-01-03,2019-01-03,730,Taxation,1.0,0.0
C001111,Charlie Crist,M,rep,FL,13,Democrat,2017-01-03,2019-01-03,730,Armed forces and national security,2.0,0.0
C001111,Charlie Crist,M,rep,FL,13,Democrat,2017-01-03,2019-01-03,730,"Civil rights and liberties, minority issues",1.0,0.0
C001111,Charlie Crist,M,rep,FL,13,Democrat,2017-01-03,2019-01-03,730,Crime and law enforcement,1.0,0.0
C001111,Charlie Crist,M,rep,FL,13,Democrat,2017-01-03,2019-01-03,730,Finance and financial sector,2.0,0.0
C001111,Charlie Crist,M,rep,FL,13,Democrat,2017-01-03,2019-01-03,730,Government operations and politics,1.0,0.0
C001111,Charlie Crist,M,rep,FL,13,Democrat,2017-01-03,2019-01-03,730,Immigration,1.0,0.0
C001111,Charlie Crist,M,rep,FL,13,Democrat,2017-01-03,2019-01-03,730,International affairs,2.0,0.0
C001111,Charlie Crist,M,rep,FL,13,Democrat,2017-01-03,2019-01-03,730,Taxation,3.0,0.0
C001111,Charlie Crist,M,rep,FL,13,Democrat,2017-01-03,2019-01-03,730,Transportation and public works,1.0,0.0
C001111,Charlie Crist,M,rep,FL,13,Democrat,2017-01-03,2019-01-03,730,none provided,2.0,0.0
M001199,Brian Mast,M,rep,FL,18,Republican,2017-01-03,2019-01-03,730,Armed forces and national security,4.0,0.25
M001199,Brian Mast,M,rep,FL,18,Republican,2017-01-03,2019-01-03,730,Crime and law enforcement,2.0,0.0
M001199,Brian Mast,M,rep,FL,18,Republican,2017-01-03,2019-01-03,730,Emergency management,1.0,0.0
M001199,Brian Mast,M,rep,FL,18,Republican,2017-01-03,2019-01-03,730,Environmental protection,2.0,0.0
M001199,Brian Mast,M,rep,FL,18,Republican,2017-01-03,2019-01-03,730,Foreign trade and international finance,1.0,0.0
M001199,Brian Mast,M,rep,FL,18,Republican,2017-01-03,2019-01-03,730,Immigration,1.0,0.0
M001199,Brian Mast,M,rep,FL,18,Republican,2017-01-03,2019-01-03,730,International affairs,2.0,0.0
M001199,Brian Mast,M,rep,FL,18,Republican,2017-01-03,2019-01-03,730,Public lands and natural resources,2.0,0.0
M001199,Brian Mast,M,rep,FL,18,Republican,2017-01-03,2019-01-03,730,"Science, technology, communications",1.0,0.0
M001199,Brian Mast,M,rep,FL,18,Republican,2017-01-03,2019-01-03,730,Water resources development,2.0,0.0
M001199,Brian Mast,M,rep,FL,18,Republican,2017-01-03,2019-01-03,730,none provided,2.0,0.0
R000607,Francis Rooney,M,rep,FL,19,Republican,2017-01-03,2019-01-03,730,Congress,1.0,0.0
R000607,Francis Rooney,M,rep,FL,19,Republican,2017-01-03,2019-01-03,730,Education,3.0,0.0
R000607,Francis Rooney,M,rep,FL,19,Republican,2017-01-03,2019-01-03,730,Emergency management,1.0,0.0
R000607,Francis Rooney,M,rep,FL,19,Republican,2017-01-03,2019-01-03,730,Government operations and politics,2.0,0.0
R000607,Francis Rooney,M,rep,FL,19,Republican,2017-01-03,2019-01-03,730,Health,1.0,0.0
R000607,Francis Rooney,M,rep,FL,19,Republican,2017-01-03,2019-01-03,730,Immigration,1.0,0.0
R000607,Francis Rooney,M,rep,FL,19,Republican,2017-01-03,2019-01-03,730,International affairs,2.0,0.0
R000607,Francis Rooney,M,rep,FL,19,Republican,2017-01-03,2019-01-03,730,Labor and employment,9.0,0.1111111111111111
R000607,Francis Rooney,M,rep,FL,19,Republican,2017-01-03,2019-01-03,730,Public lands and natural resources,1.0,0.0
F000465,A. Ferguson,M,rep,GA,3,Republican,2017-01-03,2019-01-03,730,Education,3.0,0.0
F000465,A. Ferguson,M,rep,GA,3,Republican,2017-01-03,2019-01-03,730,Immigration,1.0,0.0
F000465,A. Ferguson,M,rep,GA,3,Republican,2017-01-03,2019-01-03,730,Labor and employment,4.0,0.0
F000465,A. Ferguson,M,rep,GA,3,Republican,2017-01-03,2019-01-03,730,Taxation,2.0,0.0
K000391,Raja Krishnamoorthi,M,rep,IL,8,Democrat,2017-01-03,2019-01-03,730,Armed forces and national security,2.0,0.0
K000391,Raja Krishnamoorthi,M,rep,IL,8,Democrat,2017-01-03,2019-01-03,730,"Arts, culture, religion",1.0,0.0
K000391,Raja Krishnamoorthi,M,rep,IL,8,Democrat,2017-01-03,2019-01-03,730,"Civil rights and liberties, minority issues",1.0,0.0
K000391,Raja Krishnamoorthi,M,rep,IL,8,Democrat,2017-01-03,2019-01-03,730,Crime and law enforcement,2.0,0.0
K000391,Raja Krishnamoorthi,M,rep,IL,8,Democrat,2017-01-03,2019-01-03,730,Education,2.0,0.0
K000391,Raja Krishnamoorthi,M,rep,IL,8,Democrat,2017-01-03,2019-01-03,730,Families,1.0,0.0
K000391,Raja Krishnamoorthi,M,rep,IL,8,Democrat,2017-01-03,2019-01-03,730,Government operations and politics,6.0,0.16666666666666666
K000391,Raja Krishnamoorthi,M,rep,IL,8,Democrat,2017-01-03,2019-01-03,730,Health,2.0,0.0
K000391,Raja Krishnamoorthi,M,rep,IL,8,Democrat,2017-01-03,2019-01-03,730,International affairs,1.0,0.0
K000391,Raja Krishnamoorthi,M,rep,IL,8,Democrat,2017-01-03,2019-01-03,730,Taxation,1.0,0.0
K000391,Raja Krishnamoorthi,M,rep,IL,8,Democrat,2017-01-03,2019-01-03,730,Transportation and public works,1.0,0.0
K000391,Raja Krishnamoorthi,M,rep,IL,8,Democrat,2017-01-03,2019-01-03,730,none provided,1.0,0.0
B001299,Jim Banks,M,rep,IN,3,Republican,2017-01-03,2019-01-03,730,Armed forces and national security,8.0,0.125
B001299,Jim Banks,M,rep,IN,3,Republican,2017-01-03,2019-01-03,730,Education,2.0,0.0
B001299,Jim Banks,M,rep,IN,3,Republican,2017-01-03,2019-01-03,730,Environmental protection,1.0,0.0
B001299,Jim Banks,M,rep,IN,3,Republican,2017-01-03,2019-01-03,730,Health,2.0,0.0
B001299,Jim Banks,M,rep,IN,3,Republican,2017-01-03,2019-01-03,730,Immigration,1.0,0.0
B001299,Jim Banks,M,rep,IN,3,Republican,2017-01-03,2019-01-03,730,International affairs,4.0,0.0
B001299,Jim Banks,M,rep,IN,3,Republican,2017-01-03,2019-01-03,730,"Science, technology, communications",1.0,0.0
B001299,Jim Banks,M,rep,IN,3,Republican,2017-01-03,2019-01-03,730,Transportation and public works,2.0,0.0
H001074,Trey Hollingsworth,M,rep,IN,9,Republican,2017-01-03,2019-01-03,730,Congress,1.0,0.0
H001074,Trey Hollingsworth,M,rep,IN,9,Republican,2017-01-03,2019-01-03,730,Crime and law enforcement,2.0,0.0
H001074,Trey Hollingsworth,M,rep,IN,9,Republican,2017-01-03,2019-01-03,730,Finance and financial sector,5.0,0.0
M001198,Roger Marshall,M,rep,KS,1,Republican,2017-01-03,2019-01-03,730,Agriculture and food,6.0,0.0
M001198,Roger Marshall,M,rep,KS,1,Republican,2017-01-03,2019-01-03,730,Armed forces and national security,2.0,0.0
M001198,Roger Marshall,M,rep,KS,1,Republican,2017-01-03,2019-01-03,730,Commerce,1.0,0.0
M001198,Roger Marshall,M,rep,KS,1,Republican,2017-01-03,2019-01-03,730,Education,1.0,0.0
M001198,Roger Marshall,M,rep,KS,1,Republican,2017-01-03,2019-01-03,730,Health,1.0,0.0
H001077,Clay Higgins,M,rep,LA,3,Republican,2017-01-03,2019-01-03,730,Agriculture and food,1.0,0.0
H001077,Clay Higgins,M,rep,LA,3,Republican,2017-01-03,2019-01-03,730,Armed forces and national security,5.0,0.0
H001077,Clay Higgins,M,rep,LA,3,Republican,2017-01-03,2019-01-03,730,Congress,2.0,0.0
H001077,Clay Higgins,M,rep,LA,3,Republican,2017-01-03,2019-01-03,730,Crime and law enforcement,1.0,0.0
H001077,Clay Higgins,M,rep,LA,3,Republican,2017-01-03,2019-01-03,730,Education,2.0,0.0
H001077,Clay Higgins,M,rep,LA,3,Republican,2017-01-03,2019-01-03,730,Energy,2.0,0.0
H001077,Clay Higgins,M,rep,LA,3,Republican,2017-01-03,2019-01-03,730,Finance and financial sector,1.0,0.0
H001077,Clay Higgins,M,rep,LA,3,Republican,2017-01-03,2019-01-03,730,Government operations and politics,2.0,0.0
H001077,Clay Higgins,M,rep,LA,3,Republican,2017-01-03,2019-01-03,730,Immigration,4.0,0.0
H001077,Clay Higgins,M,rep,LA,3,Republican,2017-01-03,2019-01-03,730,International affairs,1.0,0.0
H001077,Clay Higgins,M,rep,LA,3,Republican,2017-01-03,2019-01-03,730,Taxation,2.0,0.0
J000299,Mike Johnson,M,rep,LA,4,Republican,2017-01-03,2019-01-03,730,Animals,1.0,0.0
J000299,Mike Johnson,M,rep,LA,4,Republican,2017-01-03,2019-01-03,730,"Civil rights and liberties, minority issues",1.0,0.0
J000299,Mike Johnson,M,rep,LA,4,Republican,2017-01-03,2019-01-03,730,Crime and law enforcement,2.0,0.0
J000299,Mike Johnson,M,rep,LA,4,Republican,2017-01-03,2019-01-03,730,Energy,1.0,0.0
J000299,Mike Johnson,M,rep,LA,4,Republican,2017-01-03,2019-01-03,730,Environmental protection,1.0,0.0
J000299,Mike Johnson,M,rep,LA,4,Republican,2017-01-03,2019-01-03,730,Government operations and politics,2.0,0.0
J000299,Mike Johnson,M,rep,LA,4,Republican,2017-01-03,2019-01-03,730,Public lands and natural resources,2.0,0.0
B001304,Anthony Brown,M,rep,MD,4,Democrat,2017-01-03,2019-01-03,730,Armed forces and national security,3.0,0.0
B001304,Anthony Brown,M,rep,MD,4,Democrat,2017-01-03,2019-01-03,730,"Arts, culture, religion",1.0,0.0
B001304,Anthony Brown,M,rep,MD,4,Democrat,2017-01-03,2019-01-03,730,"Civil rights and liberties, minority issues",1.0,0.0
B001304,Anthony Brown,M,rep,MD,4,Democrat,2017-01-03,2019-01-03,730,Crime and law enforcement,4.0,0.0
B001304,Anthony Brown,M,rep,MD,4,Democrat,2017-01-03,2019-01-03,730,Education,2.0,0.0
B001304,Anthony Brown,M,rep,MD,4,Democrat,2017-01-03,2019-01-03,730,Government operations and politics,5.0,0.2
B001304,Anthony Brown,M,rep,MD,4,Democrat,2017-01-03,2019-01-03,730,Housing and community development,1.0,0.0
B001304,Anthony Brown,M,rep,MD,4,Democrat,2017-01-03,2019-01-03,730,Immigration,1.0,0.0
B001304,Anthony Brown,M,rep,MD,4,Democrat,2017-01-03,2019-01-03,730,International affairs,3.0,0.0
B001304,Anthony Brown,M,rep,MD,4,Democrat,2017-01-03,2019-01-03,730,Public lands and natural resources,1.0,0.0
B001304,Anthony Brown,M,rep,MD,4,Democrat,2017-01-03,2019-01-03,730,Taxation,3.0,0.0
